['O 1 [C@@H] ( [n+] 2 c c ( c c c 2 ) C ( = O ) N ) [C@@H] ( [C@@H] ( [C@H] 1 C O P ( = O ) ( O P ( = O ) ( O C [C@@H] 1 [C@@H] ( O ) [C@H] ( [C@H] ( n 2 c 3 c ( c ( n c n 3 ) N ) n c 2 ) O 1 ) O ) [O-] ) [O-] ) O ) O > c 1 2 c ( c c c c c 2 ) c ( c c 1 ) O C C 2', 'C', '1', 'O', '[H+] > *']
['O [C@@H] 1 [C@H] ( O ) [C@@H] ( O ) [C@H] ( O [C@H] 2 O [C@@H] ( [C@@H] ( O [C@H] 3 O [C@H] ( C O ) [C@H] ( [C@@H] ( [C@H] 3 O ) O ) O ) C O ) [C@@H] ( [C@H] 2 O ) O ) O [C@H] ( C O ) [C@H] ( [C@@H] 1 O ) O > O ( [C@H] 1 [C@H] ( O ) [C@@H] ( O ) [C@H] ( O [C@H] 2 [C@@H] ( [C@@H] ( O ) [C@@H] ( C O ) O [C@@H] ( [C@@H] 2 O ) O ) O ) [C@@H] ( [C@H] 1 O ) O ) C O', '', '[C@H] ( O ) C O', '[C@@H] ( [C@@H] 1 O ) C O > O', '= O']
['O = S ( [O-] ) ( c 1 c c ( S / N = c 2 n ( c ( n 1 ) C C ) c c ( S ( = O ) ( = O ) [O-] ) c 2 ) = O ) N > O = C 1 C ( \\ N c 2 s c ( c c c 2 ) S ( = O ) ( [O-] ) = O ) = O', '1 > O', '', '[H+]', '[NH4+]']
['c 1 c c 2 C ( O C ( C C C N ) = O ) C [NH2+] C > c 1 c c 2 c ( c c 1 ) o 2 > O = O > O', '', '[C@H] ( C O ) (', 'C c 1', '# N ) ( C c c c c c c c 1 c c c c c c c c 1']
['[C@H] ( C ) ( C ( = O ) [O-] ) N C ( C C ( [O-] ) = O ) = O > O', '[C@H] ( C ) C ( = O ) [O-]', '[H+] > O', '', '*']
['C C / C ( = C ( \\ c 1 c c c c c 1 ) c 1 c c c ( O ) c c 1 ) c 1 c c c c c 1', '[H+] > C N ( C ) C', 'C ( C ) = O', '%11 O', '[H+]']
['N c 1 n c 2 c ( n c n 2 [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 2 O ) c ( = O ) [nH] 1 > [H+] > C C 1 = C 2 [N+] 3 = C ( C = C 4 [N+] 5 = C ( C ( C ) = C 6 N 7 [C@H] ( [C@H] ( C C ( N ) = O ) [C@@] 6 ( C ) C C C ( = O ) N C [C@@H] ( C ) O P ( = O ) ( [O-] ) O [C@@H] 6 [C@@H] ( C O P ( = O ) ( [O-] ) [O-] ) O [C@H] ( O c 8 c c c ( C ) c c 9 6 ) [C@@H] 6 O ) [C@] 6 ( C ) [N+] ( = C 1 [C@@H] ( C C C ( N ) = O ) [C@] 6 ( C ) C C ( N ) = O ) [Co-2] 7 5 3 C [C@H] 1 O [C@@H] ( n 3 c n c 5 c ( N ) n c n c 5 3 ) [C@H] ( O ) [C@@H] 1 O ) [C@@H] ( C C C ( N ) = O ) C 4 ( C ) C ) [C@@H] ( C C C ( N ) = O ) [C@] 2 ( C ) C C ( N ) = O', 'N', '1', '2', '3']
['c 1 2 c ( N ) n c n c 2 n ( c n 1 ) [C@@H] 1 O [C@H] ( C O P ( [O-] ) ( O P ( O C [C@H] 2 O [C@@H] ( [n+] 3 c c ( C ( = O ) N ) c c c 3 ) [C@@H] ( [C@@H] 2 O ) O ) ( [O-] ) = O ) = O ) [C@@H] ( O ) [C@H] 1 O > C ( [C@@H] ( O ) C ) O', 'C', '= O', '[O-]', 'O']
['O P ( = O ) ( O ) O / S ( = C ) ( C C [C@H] ( C ( O ) = O ) O ) O', 'P ( O ) ( = O ) O', '[H+]', '', '']
['N ( C ( N ) = O ) C C C C [C@@H] ( C ( = O ) [O-] ) [NH3+] > O = C ( * ) [O-]', '[H+]', 'O', 'O', '[C-]']
['[NH3+] [C@@H] ( C C ( = O ) [O-] ) C ( = O ) [O-] > O = C ( [O-] ) C ( = O ) C c 1 c c c c c 1', 'C ( = O ) [O-]', '[O-]', '8', '[O-]']
['* O [C@@H] 1 [C@H] ( O ) [C@@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 2 O [C@@H] ( N 3 C = C C C ( C ( N ) = O ) = C 3 ) [C@H] ( O ) [C@@H] 2 O ) O [C@H] 1 n 1 c n c 2 c ( N ) n c n c 2 1 > C C ( C ) = C C C / C ( C ) = C / C C / C ( C ) = C / C C / C ( C ) = C / C C / C ( C ) = C / C C / C ( C ) = C / C C / C ( C ) = C / C C / C ( C ) = C / C C 1 = C C ( = O ) C ( C ) = C ( C ) C 1 = N', '*', 'n 1 c n c 2 c ( c ( N ) c c c c 1 ) c c ( [O-] ) c c 1 2 ) C', 'C O', '( = O']
['N C ( = O ) c 1 c c c [n+] ( [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 3 O [C@@H] ( n 4 c n c 5 c ( N ) n c n c 5 4 ) [C@H] ( O P ( = O ) ( [O-] ) [O-] ) [C@@H] 3 O ) [C@@H] ( O ) [C@H] 2 O ) c 1 > C [N+] ( ) [O-] > O', 'N', '', '*', '> O']
['C C C C C C C C C C C C C C C C [C@@H] ( O ) [C@@H] ( [NH3+] ) C O > * C ( = O ) [O-]', '[H+] > C C C C C C C C C C C C C C C C C C C C C C C C C C', '', '', '']
['[O-] P ( [O-] ) ( O P ( O C [C@@H] 1 [C@@H] ( O ) [C@H] ( [C@@H] ( O 1 ) n 1 c 2 c ( c ( n c n 2 ) N ) n c 1 ) O P ( = O ) ( [O-] ) [O-] ) = O ) = O > C ( = O ) ( [C@@H] 1 [C@H] ( [C@@H] ( O [C@@H] 1 C O ) O ) * ) [O-]', 'C ( [C@@H] 1 C = O ) *', '*', '[H+]', '[C@@H] 1 [C@H] ( O ) *']
['C ( = O ) ( [C@H] ( C ( C ) C ) [NH3+] ) [O-] > C ( C C ( C ) C ) ( = O ) C ( [O-] ) = O', '[NH3+]', '[C@@H] ( C ) C ( [O-] ) = O', '> O', 'c 1 c c c c c n c c 1']
['[O-] P ( = O ) ( O [C@@H] 1 [C@H] ( O ) [C@H] ( [C@H] ( O ) [C@H] ( O 1 ) C O ) O ) [O-] > O [C@@H] 1 [C@@H] ( [C@@H] ( C O P ( = O ) ( [O-] ) O P ( [O-] ) ( O [C@H] 2 O [C@H] ( C O ) [C@H] ( O ) [C@H] ( O ) [C@H] 2 O ) = O ) O [C@H] 1 n 1 c c c ( = O ) [nH] c 1 = O ) O', '[H+]', '[H+] > O', 'C', 'O']
['C C ( C ( = O ) [O-] ) = O > c 1 ( c c ( c c c 1 ) C C = O ) O C', 'O', 'O', '[nH] 1', '[O-]']
['[C@H] 1 ( [C@@H] ( C O ) O [C@H] ( O ) [C@H] ( [C@@H] 1 O ) O ) O > [H+] > O P ( [O-] ) ( [O-] ) = O', '', '', '[C@H] ( O ) C O', '[NH4+]']
['C ( O ) C C ( = O ) S * > N C ( C 1 = C N ( C = C C 1 ) [C@H] 1 [C@@H] ( [C@H] ( O ) [C@H] ( O 1 ) C O P ( O P ( = O ) ( O C [C@@H] 1 [C@H] ( [C@@H] ( O P ( [O-] ) ( [O-] ) = O ) [C@@H] ( O 1 ) n 1 c n c 2 c ( n c n c 2 1 ) N ) O ) [O-] ) ( [O-] ) = O ) O ) = O > C ( = O ) C C', 'S', '*', 'O', '= O']
['* O P ( = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( n 2 c n c 3 c ( N ) n c n c 3 2 ) [C@H] ( O ) [C@@H] 1 O P ( = O ) ( [O-] ) O * > C [S@@+] ( C C [C@H] ( [NH3+] ) C ( = O ) [O-] ) C [C@H] 1 O [C@@H] ( n 2 c n c 3 c ( N ) n c n c 3 2 ) [C@H] ( O ) [C@@H] 1 O', '= P ( [O-] ) ( [O-] ) O *', '*', 'n 1 c n c n c 2 c ( = O', '[NH3+]']
['* C [NH3+] > O = O > O', 'O', 'C', '[NH3+]', '']
['O = C = O > [Fe-2] 1 2 n 3 c 4 n c ( c 5 c c 4 C ( = C ( C ( = [N+] 6 5 ) = C 2 ) C = C c 2 c ( c ( C ) c ( c 4 C = C ( C C ( = O ) [O-] ) = C 2 C ) [N+] = 1 ) [Fe-2] 4 3 ( [N+] = 1 ) n 6 ) C C C ( = O ) [O-] ) C', '[H+]', '4', '[H+]', '*']
['N c 1 n c n c 2 [nH] c n c 1 2 > O = P ( [O-] ) ( [O-] ) O [C@H] 1 O [C@H] ( C O ) [C@@H] ( O ) [C@H] 1 O', '[H+] > N', '*', '', '= O']
['O = C ( C ) [O-] > O = C 1 C ( C ) = C ( C ( = O ) C ( C / C = C ( / C ) C * ) = C 1 O C ) C > O C', 'c 1 c c c ( O ) c ( c ( c ( c 1 ) ) C O ) O', '> O = O', '> O', '> O']
['O [C@H] 1 [C@H] ( n 2 c c c ( = O ) [nH] c 2 = O ) O [C@@H] ( [C@H] 1 O ) C O P ( O P ( [O-] ) ( = O ) [O-] ) ( [O-] ) = O > O ( C [C@@H] 1 [C@H] ( [C@H] ( [C@H] ( O ) [C@@H] ( O 1 ) O [C@@H] 1 [C@H] ( O [C@H] ( [C@@H] ( [C@H] 1 N C ( C ) = O ) O ) O C [C@@H] 1 [C@H] ( [C@H] ( O ) [C@@H] ( [C@H] ( O 1 ) O [C@@H] 1 O [C@H] ( C O ) [C@@H] ( [C@H] ( O ) [C@H] 1 N C ( C ) = O ) O ) O ) O ) O ) O * ) N C ( = O ) C ) *', '( C ) = O', 'C', '[C@H] ( N *', 'c 1 c 1 c n c n c n c 2 c ( [nH] 1 ) = O']
['N c 1 c c c c c 1 C ( = O ) [O-] > C ( = O ) ( O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( n 2 c n c 3 c ( N ) n c n c 3 2 ) [C@H] ( O ) [C@@H] 1 O ) [C@@H] ( O ) [C@H] ( C c 1 c c c c c 1 ) / C = N / C ( = O ) / C = N / C 1 = N / C 2 >', '', 'c 1 c c c c c c c 1', 'O', '> [H+]']
['O = C ( c 1 c c c c c 1 ) C 1 O C ( c 2 c c c c c 2 ) O 1', 'C', '[H+]', '[H+]', '[H+]']
['C C C C C C C C C C C [C@@H] ( O ) C C ( = O ) N [C@H] 1 [C@@H] ( O P ( = O ) ( [O-] ) [O-] ) O [C@H] ( C O [C@@H] 2 O [C@H] ( C O ) [C@@H] ( O P ( = O ) ( [O-] ) [O-] ) [C@H] ( O C ( = O ) C [C@H] ( O ) C C C C C C C C C C C ) [C@H] 2 N C ( = O ) C [C@H] ( O ) C C C C C C C C C C C ) [C@@H] ( O ) [C@@H] 1 O C ( = O ) C [C@H] ( O ) C C C C C C C C C C C > N c 1 c c n ( C 2 O C ( C O P ( = O ) ( [O-] ) O [C@H] 3 O [C@H] ( C O ) [C@@H] ( O ) [C@H] ( O ) [C@H] ( O ) [C@H] 3 O ) [C@@H] ( O ) [C@@H] ( C O ) O 2 ) c ( = O ) n 1 > [H+]', 'N', 'n 1 [C@H] ( C ( = O ) C O ) C C ( = O ) [O-]', '[O-]', '[H+]']
['[H+] > N c 1 n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 1 O > O = C ( [O-] ) c 1 c c c [n+] ( [C@@H] 2 O [C@H] ( C O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 2 O ) c 1', 'N', 'O', 'O', '[Cu+2]']
['S ( c 1 s c n c 2 c 1 N ) [C@H] 1 C [C@@H] ( [C@@H] ( C c 1 c ( O ) O ) s c ( C ) c n 1 ) O > [H+] > O = P ( O P ( [O-] ) ( O P ( = O ) ( [O-] ) [O-] ) = O ) ( [O-] ) O C [C@@H] 1 [C@H] ( [C@H] ( [C@H] ( n 2 c 3 c ( c ( N ) n c n 3 ) n c 2 ) O 1 ) O ) O', 'N', 'O', 'O', 'S C = C C']
['O = S ( [O-] ) ( = O ) S > [C@H] ( O ) ( C O ) C S', 'C', 'C', 'N *', '[O-]']
['[NH3+] [C@H] ( C O P ( = O ) ( [O-] ) O C [C@H] 1 O [C@@H] ( n 2 c c c ( N ) n c 2 = O ) [C@H] ( O ) [C@@H] 1 O ) C ( = O ) [O-] > C c 1 c c 2 n c 3 c ( = O ) [n-] c ( = O ) n c - 3 n ( C [C@H] ( O ) [C@H] ( O ) [C@H] ( O ) C O ) c 2 c c 1 C > [H+]', 'N C ( = O ) C 1 = C N ( [C@@H] ( O ) [C@H] ( O ) [C@H] ( O 1 ) C O P ( = O ) ( [O-] ) [O-] ) [O-]', 'C', '4', '']
['[H+] > N c 1 n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 1 O > O = C ( [O-] ) [C@@H] ( C O P ( = O ) ( [O-] ) [O-] ) O', 'O P ( = O ) ( [O-] ) [O-]', '2', '[NH2+]', '> O = P ( [O-] ) ( [O-] ) [O-]']
['N c 1 n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) O S ( = O ) ( = O ) [O-] ) [C@@H] ( O ) [C@H] 1 O', 'N C ( = O ) C', 'Cl > N c 1 n c n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) ( [C@@H] 3 O [C@H] ( C O P ( = O ) ( [O-] ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O P ( [O-] ) ( = O ) [O-] ) [O-] ) [C@@H] ( O ) [C@H] 1 O ) [C@H] 1 O', '[H+]', 'c n c n c n c 2 N']
['O = C ( [O-] ) [C@H] 1 O [C@H] ( O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) O C [C@H] 2 O [C@@H] ( n 3 c c c ( = O ) [nH] c 3 = O ) [C@H] ( O ) [C@@H] 2 O ) [C@H] ( O ) [C@@H] ( O ) [C@@H] 1 O > C [C@] 1 2 C C [C@H] 3 [C@@H] ( C C [C@H] 4 C [C@H] ( O ) C C [C@@] 4 3 C ) [C@@H] 1 C C 2 = O', '[H+]', '4', '[N] ( = O ) C O', '8']
['O = C ( [O-] ) C N C ( = O ) [C@@H] ( N C ( = O ) C C [C@H] ( [NH3+] ) C ( = O ) [O-] ) C S > * [C@H] ( [NH3+] ) C ( = O ) [O-]', '[H+] > O', '[NH3+]', '[H+]', '']
['O = P ( [O-] ) ( O C [C@@H] 1 [C@H] ( [C@H] ( [C@@H] ( O 1 ) n 1 c c c ( N ) n c 1 = O ) O ) O ) [O-] > [H+] > O = P ( [O-] ) ( [O-] ) O P ( [O-] ) ( = O ) [O-] > O = C ( [O-] ) [C@@H] ( [NH3+] ) C C C ( = O ) N [C@@H] ( C S ) C ( = O ) [O-]', 'O > O = P ( [O-] ) ( O P ( [O-] ) ( O C [C@H] ( [C@H] ( [NH3+] ) C ( = O ) [O-] ) [O-] ) P ( [O-] ) = O ) O ) [O-]', 'n 1 c 2 n c ( N ) c ( c ( c c c c 1 2 ) = O ) [O-]', 'n c n 2', 'c 1']
['N c 1 n c n c 2 c 1 n c n 2 [C@@H] 1 O [C@H] ( C O P ( = O ) ( [O-] ) O P ( = O ) ( [O-] ) [O-] ) [C@@H] ( O ) [C@H] 1 O > N O = P ( [O-] ) ( [O-] ) O > O', 'O', 'C [C@H] ( C O ) = O', '[NH4+]', '[NH3+]']
['[C@@H] 1 ( [C@@H] ( [C@H] ( O [C@@H] 1 C ) O ) O ) O > C ( O ) = C 1 = C [C@@H] ( c 2 c c c c ( o 2 ) O ) O 1', '[H+]', '[H+]', '[O-]', '[O-]']
['O = c 1 c c n ( [C@H] 2 C [C@H] ( O ) [C@@H] ( C O ) O 2 ) c ( = O ) [nH] 1 > O = P ( [O-] ) ( [O-] ) O', '[H+]', '[NH3+]', '[O-]', '*']
['O = P ( O C [C@H] 1 O [C@@H] ( n 2 c 3 c ( n c 2 ) c ( n c n 3 ) N ) [C@H] ( O ) [C@@H] 1 O P ( [O-] ) ( = O ) O P ( O C C ( C ) ( C ) [C@H] ( C ( = O ) N C C C ( N C C S ) = O ) O ) ( [O-] ) = O ) ( [O-] ) O > N c 1 c 2 c ( n ( c n 2 ) [C@@H] 2 O [C@H] ( C O P ( = O ) ( O P ( O C [C@H] 3 O [C@@H] ( [n+] 3 c c c c ( C ( N ) = O ) c 3 ) [C@@H] ( [C@@H] 3 O ) O ) ( O ) 4 ) ( = O ) O ) [C@@H] ( O ) [C@H] 2 O P ( O ) ( O ) = O ) n c n 1 > O', '[C@@H] ( C ( = O ) S ) C C', 'c 1 c [nH] c 2', 'C', 'Cl']
['O 1 [C@H] ( C O ) [C@H] ( [C@H] ( O ) [C@H] ( [C@H] 1 O [C@H] 1 O [C@H] ( C O ) [C@H] ( [C@@H] ( [C@H] 1 O [C@H] 1 O [C@H] ( C O ) [C@@H] ( O ) [C@H] ( O ) [C@H] ( O ) [C@H] 1 O ) O ) C O ) O ) O > C ( O ) [C@@H] 1 [C@H] ( O ) [C@H] ( [C@H] ( O [C@H] 2 [C@@H] ( [C@@H] ( O ) [C@H] ( O [C@@H] 2 C O ) O [C@@H] 2 [C@H] ( O [C@H] ( [C@H] ( O ) [C@H] 2 O ) O ) O ) [C@@H] ( C O ) O 1 ) O ) O', '[C@H] ( C O ) [C@H] ( [C@H] ( O ) [C@H] 1 O ) O > O', '[C@H] ( C O ) O', '[C@@H] 1 O', '*']
['O [C@@H] 1 C O [C@@H] ( O ) [C@@H] 2 [C@H] 1 c 1 c 3 c ( F ) c ( O C ( = O ) C C 1 ) c 1 c ( O C ) c 3 o c ( = O ) c 2 c 1', 'C', '[H+]', '*', '3 = O']
['[H+] > O = C ( [O-] ) C > C O', 'O', '', '[NH4+]', '*']
['O = P ( [O-] ) ( [O-] ) O C [C@H] ( O ) C O > * S C ( = O ) C C C C C C C C C C', 'O', '[H+]', '[SH2+] *', '[H+]']
